source	target	search_result	chrf_score	bleurt
Alguns manifestantes vestidos dessa maneira vandalizaram propriedade ou incendiaram ônibus.	They have denied engaging in any violence or belonging to the Black Blocs.	Mesmo diante de eventuais excessos por parte de alguns manifestantes, não há nenhuma justificação para as cenas que se vê, incluindo agressões contra quem estava filmando o episódio (o que, aliás, não é a primeira vez que acontece).	0.16680941421658405	0.1851806640625
Os ativistas presos negaram ter participado em qualquer tipo de atividade violenta e de pertencer/usar a tática Black Bloc.	Journalist Igor Natusch pointed out on Twitter that Brazilian authorities appear to confused the tactic for some sort of organized group:	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.17812372785960365	0.01031494140625
Sobre a acusação, o jornalista Igor Natusch ironizou: Em privado, um amigo dá a morta: Brasil é primeiro país do mundo a tratar Black Bloc como organização e não método.	In private, a friend jokes: Brazil is the first country in the world to treat Black Bloc as an organization and not method.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.13572900411423944	-0.045379638671875
Que pioneirismo deprê.	What depressing pioneering	Espíritu Bautista.	0.06469844813538887	-0.0025634765625
- Igor Natusch (@igornatusch) 21 julho 2014 Alguns dos presos políticos e refugiados desde junho de 2013	Sketches of some of the activists who have been jailed since June 2013.	(…) Quem nos ataca se esquece que somos homens, e acima de tudo, homens de valor (e armados!).	0.1489035112666202	0.03582763671875
Samy, seu filho adotivo David Paixão e sua namorada Camila Nascimento receberam ordens de prisão.	Samy, her son David Paixão and his girlfriend Camila Nascimento were ordered arrested.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.16630855864034702	-0.0008792877197265625
Os três buscaram refúgio no consulado uruguaio no Rio de Janeiro em 21 de julho, dizendo que estavam enfrentando perseguição política.	The three sought refuge in the Uruguayan consulate in Rio de Janeiro on July 21, saying that they were facing political persecution.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.12900383808613677	-0.037261962890625
Os advogados de defesa dos presos têm encontrado dificuldades para acessar o processo, incluindo o juiz Siro Darlan, que libertou muitos dos ativistas após as prisões preventivas.	The defense lawyers of those arrested have found it difficult to access the proceedings, including Judge Siro Darlan, who released many of the activists after the preemptive arrests.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.11482266374482726	0.032135009765625
Uma vez que as autoridades perceberam os três estavam ali, a polícia militar chegou a tentar entrar no consulado.	Once authorities realized the three were there, military police arrived and tried to enter the consulate.	Pelo que apreendi na altura e sei hoje, o Estado português, na época, não lhes prestou lá o apoio que deveria.	0.14864799682215418	0.1348876953125
Um funcionário impediu a entrada no que poderia ter se tornado um incidente diplomático grave, de acordo com Idelber Avelar, professor da Universidade de Tulane, em Nova Orleans:	An employee prevented their entry in what could have become a serious diplomatic incident, according to Idelber Avelar, a professor at Tulane University in New Orleans:	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.18854398931353536	0.0009326934814453125
Eloisa se encontra agora no Consulado do Uruguai, no Rio de Janeiro (Praia de Botafogo, 201), que a Polícia Militar tentou invadir - coisa que não aconteceu nem na ditadura militar.	Eloisa is now in the Consulate of Uruguay in Rio de Janeiro (Praia de Botafogo, 201), which the military police tried to break in - something that didn't even happen during the military dictatorship.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.16368601697251323	-0.01544189453125
Em abril de 2014 Eloísa já temia que seria presa e acusada falsamente.	“The state intends to prosecute me because of my activism as a lawyer in popular protests.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.23415571078437628	0.09942626953125
Em um vídeo postado no Youtube, Samy denuncia sua situação e a dos outros, a que ela chama de “presos políticos, e pede por anistia:	In a video posted on YouTube with English subtitles, Samy denounces her situation and the situation of all the others who she calls “political prisoners” and asks for amnesty:	“Tenho família que fugiu de Angola em 75.  Foi terrível para muita gente, para muitas famílias.	0.10125133347714867	-0.07916259765625
E o Coletivo Mariachi gravou entrevista com ela dentro do consulado e com o advogado Rodrigo Mondego, da Comissão de Direitos Humanos da OAB.	The Collective Mariachi interviewed her inside the consulate as well as lawyer Rodrigo Mondego from the Human Rights Committee of the Bar Association.	By Comissão para os Direitos do Povo Maubere, Arquivo Museu da Resistência Timorense.	0.10632438280026597	0.0826416015625
No vídeo, Eloísa comenta que uma das razões que a levou a pedir asilo ao Uruguai foi a história de seu presidente, Pepe Mujica, que passou 7 anos em uma solitária como preso político durante a ditadura de seu país:	In the video, Samy says that one of the reasons that led her to seek asylum in Uruguay was the story of its president, Pepe Mujica, who spent seven years in solitary confinement as a political prisoner during the dictatorship of his country:	Mesmo diante de eventuais excessos por parte de alguns manifestantes, não há nenhuma justificação para as cenas que se vê, incluindo agressões contra quem estava filmando o episódio (o que, aliás, não é a primeira vez que acontece).	0.19846993615848374	0.00955963134765625
Na noite do mesmo dia 21 de julho a cônsul do Uruguai Myriam Fraschini Chalar negou o pedido de asilo aos refugiados no consulado.	On the evening of the same day, the Consul of Uruguay Myriam Fraschini Chalar denied them asylum.	No bolso frontal dos uniformes usados por ele foram estampados os dias da semana, para que o freguês tenha a certeza de que Valdir não usa hoje a roupa suja de ontem.	0.17426723266158817	0.01548004150390625
O jornalista Fernando Rodrigues postou em seu blog a posição oficial da chancelaria do Uruguai, enviada a ele:	Journalist Fernando Rodrigues posted on his blog the official position of the Foreign Ministry of Uruguay, sent to him:	A polícia catarinense ainda investiga as circunstâncias da morte do blogueiro.	0.14572944189637468	-0.00959014892578125
“O [Brasil] é um Estado de Direito, não persegue ninguém por razões políticas, e o Uruguai não interfere em decisões judiciais”.	In [Brazil] there's a rule of law, [it] does not persecute anyone for political reasons, and Uruguay does not interfere in judicial decisions.	“Tenho família que fugiu de Angola em 75.  Foi terrível para muita gente, para muitas famílias.	0.11389197542228924	-0.03485107421875
A decisão foi criticada pela professora de direito internacional Daisy Ventura em sua página do Facebook e no Twitter:	The decision was criticized by international law professor Daisy Ventura on her Facebook and Twitter account:	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.13043352811915981	-0.033477783203125
Como comentei ontem, qualquer decisão do Uruguai seria criticada.	As I commented yesterday, any decision of Uruguay would be criticized.	Como comentei em outro blog: hoje, sites e jornais de nada me serviram.	0.17687769252368987	0.1319580078125
Mas a resposta do governo, se de fato foi esta, é muito infeliz.	But the government's response, if indeed this is it, is very unfortunate.	Mesmo diante de eventuais excessos por parte de alguns manifestantes, não há nenhuma justificação para as cenas que se vê, incluindo agressões contra quem estava filmando o episódio (o que, aliás, não é a primeira vez que acontece).	0.20928291353138742	0.2462158203125
- Deisy Ventura (@Deisy_Ventura) 22 julho 2014	Brazil is a democracy, an asylum wouldn't fit.	- Sari Aquismaia Árab (@Aquismaia21) January 28, 2014	0.09268480008331224	0.08245849609375
O Brasil é uma democracia, não caberia asilo.	Have you forgotten [Julian] Assange?	Este é um avanço não só para os LGBTs, mas para a laicidade e para toda a democracia.	0.11290078153752904	0.006160736083984375
Já esqueceram Assange?  Alguém acha que a Inglaterra não é uma democracia?	Does anyone think that England is not a democracy?	Não estamos num estado democrático?	0.18807112799271608	0.342529296875
E quando o Brasil abrigou um Senador boliviano por cerca de um ano em nossa missão em La Paz, ele pretendeu questionar o Executivo ou o Judiciário da Bolívia?	And when Brazil hosted a Bolivian senator for about a year in its mission in La Paz, did [Brazil] intend to question the Executive or the Judiciary of Bolivia?	Não podia esperar sua saída (se é que vai sair) para fazê-lo?	0.0720412088256034	0.04681396484375
Claro que não, pois Morales é aliado político do governo brasileiro.	Of course not, because [Bolivian President Evo] Morales is a political ally of the Brazilian government.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.21194404408015333	0.0374755859375
Assange, fundador do WikiLeaks, recebeu asilo do Equador em 2012.	Assange, the founder of WikiLeaks, was granted asylum from Ecuador in 2012.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.17095362451195176	0.034393310546875
Ele é procurado na Suécia sob a acusação de agressão sexual, mas teme que será extraditado para os EUA por causa da liberação de segredos de Estado, então ele continua na Embaixada do Equador em Londres.	He is wanted in Sweden on sexual assault charges, but fears he will be extradited to the U.S. because of his site's release of state secrets, so he has remained in Ecuador's London consulate.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.1936414835499207	0.005401611328125
O ex-senador boliviano Roger Pinto Molina foi um dos principais membros da oposição ao governo do presidente da Bolívia, Evo Morales.	Former Bolivian Senator Roger Pinto Molina was one of the main opposition members to the government of Bolivian President Evo Morales.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.2125278963055869	0.073486328125
Molina, que foi acusado pelo governo de uma série de crimes, incluindo corrupção, recebeu asilo do Brasil em junho de 2012 alegando que era perseguido politicamente.	Molina, who was accused of a litany of crimes including corruption by the government, he sought and was granted asylum from Brazil in June 2012 claiming he was politically persecuted.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.19944208541800337	-0.0220489501953125
Mas a Bolívia recusou-se a permitir-lhe passagem para fora do país, por isso ele viveu na embaixada do Brasil em La Paz por um ano.	But Bolivia refused to allow him passage out of the country, so he lived in the Brazilian embassy in La Paz for a year.	Mesmo diante de eventuais excessos por parte de alguns manifestantes, não há nenhuma justificação para as cenas que se vê, incluindo agressões contra quem estava filmando o episódio (o que, aliás, não é a primeira vez que acontece).	0.19263573861816483	0.051361083984375
Então, Molina recebeu a ajuda do embaixador temporário Eduardo Saboia para escapar, criando um grave incidente diplomático.	Then, Molina received the help of the temporary ambassador Eduardo Saboia to escape, creating a major diplomatic incident.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.1972026739253636	0.0193328857421875
Segundo diversas fontes da imprensa eles teriam conseguido escapar do cerco policial ajudados pela deputada Janira Rocha (PSOL), que os acompanhou durante todo o dia no consulado.	According to various media sources, Samy, her son and her son's girlfriend escaped the consulate with the help of Deputy Janira Rock of the Socialism and Freedom Party (PSOL), who accompanied them throughout the day there.	Pelo que apreendi na altura e sei hoje, o Estado português, na época, não lhes prestou lá o apoio que deveria.	0.11208192543751412	-0.039215087890625
Tristeza imensa por nossos governantes terem nos empurrado novamente para esse tempo podre [a Ditadura].	Immense sadness for our rulers who pushed us back to that rotten time [of dictatorship].	[com] o afastamento dos militares angolanos, que apesar de inúmeras críticas que lhe podem ser feitas têm sido o garante de alguma estabilidade no país, a Guiné mergulharia numa nova espiral de incerteza.	0.1856145044185713	0.120361328125
Vergonha enorme de ter votado toda a vida no PT, um dos maiores responsáveis pela criminalização de manifestantes políticos.	Huge shame to have voted all my life for the PT [Workers Party], one of the main parties responsible for the criminalization of political protesters.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.1890474179734448	0.014129638671875
No Twitter, mais críticas ao governo do PT e da presidente Dilma Rousseff:	On Twitter, others were also critical of President Dilma Rousseff and her PT government:	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.2306021586851084	0.05987548828125
Agora o autoritarismo do governo Dilma é de conhecimento internacional, com presos políticos pedindo asilo em consulados.  Vivi pra ver.	Now the authoritarianism of the Dilma government is internationally known, with political prisoners seeking asylum in consulates.	Vejam a que ponto está chegando a violência no nosso estado do Maranhão.  E o governo nada faz, Os representantes da Justiça nada fazem.	0.18253612596093058	-0.0084686279296875
- Mauricio Caleiro (@M_Caleiro) 21 julho 2014	I lived to see this.	- Luis Bareiro (@LuisBareiro) August 15, 2013	0.08249365635890803	0.1619873046875
A ex-presa-política @dilmabr e seu @JusticaGovBR vão se manifestar quando do pedido de asilo político em plena “democracia”?	Will ex-political prisoner Dilma Rousseff and her Ministry of Justice speak on the request for political asylum in full “democracy”?	Democracia não é isto!	0.06523007663241259	0.06573486328125
0 Esta matéria contém links que levam a outras páginas, inclusive em outros idiomas, caso você queira se aprofundar no assunto.	0 African philosophy is generally overlooked in the field of philosophy.  The reasons for that are unclear.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.15441830045268956	-0.038330078125
A filosofia africana é geralmente negligenciada no estudo de Filosofia, sem que se saibam claramente as razões para isso.  Alguns argumentam que o fato de ela estar estreitamente vinculada às suas tradições orais tornaria difícil compartilhar a sua extensa história com uma audiência mais ampla.	Some argue that it may be because African philosophy is closely tied to its oral traditions, making its extended history difficult to share to a larger audience.	[com] o afastamento dos militares angolanos, que apesar de inúmeras críticas que lhe podem ser feitas têm sido o garante de alguma estabilidade no país, a Guiné mergulharia numa nova espiral de incerteza.	0.2048284788361876	-0.05169677734375
Lutar não é crime: Ativistas são presos “preventivamente” no Rio por protestar contra Copa do Mundo ao estilo Minority Report	Graffiti on the walls in Barra da Tijuca in Rio de Janeiro reads, “Genocidal police loves FIFA.”	‘Stadium of Exception': Brazilian Police Arrest Anti-Cup Activists	0.13583246541417607	0.215576171875
Imagem de uso livre.	13 July 2014.	Uso livre	0.015576323987539024	0.0254669189453125
A marca certamente assusta os inimigos da liberdade de expressão #FreeZone9Bloggers	The brand surely terrifies enemies of free speech #FreeZone9Bloggers - Yoseph Mulugeta (@YosephMulugeta) July 18, 2014	A polícia catarinense ainda investiga as circunstâncias da morte do blogueiro.	0.08898163427663726	0.027618408203125
No verão passado, um membro feminino do parlamento fez lobby para proibir garotas abaixo de 22 anos de viajar para fora do país.	Last summer, a female member of parliament lobbied to ban girls under age 22 from traveling abroad.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.21142132043702414	0.04290771484375
Ela disse que queria preservar o “conjunto de genes”.	She said she wished to “preserve the gene pool.”	As decisões tomadas o foram graças à interação no Twitter.”	0.12662601626016268	0.06396484375
Histórias recentes publicadas no Global Voices focaram na batalha de gêneros no Quirguistão, incluindo este artigo, escrito por Aliaskar Adylov, sobre um incidente em que uma multidão atacou um grupo de ativistas dos direitos das mulheres tendo as confundido com missionárias cristãs, e este artigo de Mahina Shodizoda, sobre uma jovem que contou seu próprio “sequestro da noiva” em tweets.	- Dena Sholk (@DenaSholk) August 5, 2014 Recent Global Voices stories focused on Kyrgyzstan's gender battles include this piece written by Aliaskar Adylov, about an incident where a crowd attacked a group of women's rights activists having mistaken them for Christian missionaries, and this piece by Mahina Shodizoda, about a young woman that recounted her own “bridekidnapping” in tweets.	Noticias Cristãs [pt] blog echoes another case:	0.03372322831221716	0.07708740234375
Os 50 voluntários são na sua maioria jovens com idades compreendidas entre os 18 e os 30 anos.	The 50 volunteers are mostly between 18 and 30 years of age.	A principal vítima desses PUAs são pré-adolescentes que atingiram a idade de consentimento, 14 anos.	0.14286794513007806	0.141357421875
Zoran Stevovski de Ohrid, Macedónia, é um dos voluntários mais velhos e recordou à Rádio Sarajevo a sua experiência quando colaborou em acções de trabalho jovem organizadas na antiga Jugoslávia:	Zoran Stevovski from Ohrid, Macedonia, is among the oldest volunteers and recalled for Radio Sarajevo his experience taking part in the youth work actions organized in the former Yugoslavia:	Além do debate, o encontro busca promover o diálogo e o intercâmbio entre as pesquisas acadêmicas e as experiências inovadoras da sociedade civil de produção de mídia que enfatizem uma prática cidadã.	0.201505747509346	-0.0165863037109375
Acordo de investimento com a China deixa jamaicanos com mais perguntas que respostas	Investment Deal with China Leaves Jamaicans With More Questions Than Answers	As decisões tomadas o foram graças à interação no Twitter.”	0.12225052831622583	0.06048583984375
ESTOU TÃO ESTUPEFACTA: QUEM dá a um Governo ESTRANGEIRO o DIREITO de ESCOLHER QUE TERRAS QUER?	I AM SO FLABBERGASTED: WHO gives a FOREIGN government the RIGHT to CHOOSE WHICH LAND IT WANTS?	O governo vai empoderar novas associações de pais e alienar os “exacerbados políticos”.	0.08048225330492248	-0.0352783203125
Como parte de uma troca de investimentos, o Governo jamaicano concordou em ceder 1.200 acres (485 hectares) de terra ao Governo chinês - onde quer que seja.	As part of an investment exchange, the Jamaican government has agreed to give 1,200 acres of land to the Chinese government - wherever it wants.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.22090251539881467	-0.0155181884765625
Cucumber Juice [en] tem questões fundamentais que sente que o Governo deve responder: Qual é o valor da terra?	Cucumber Juice has critical questions that she feels the government must answer: What is the value of the land?	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.13172395700810466	-0.052642822265625
Como será usada?	How will it be used?	How will it work?	0.49059124894781503	0.66064453125
E se o terreno já estiver ocupado?	What if it's already occupied?	Não podia esperar sua saída (se é que vai sair) para fazê-lo?	0.11171652787772873	0.071533203125
Ela conclui que: “A Jamaica está à venda, está a ser vendida e não é de todo tão independente como os seus cidadãos e residentes gostam de pensar.”	She concludes that “Jamaica is for sale, is being sold, and is not at all as independent as its citizens and residents like to think.”	“Tenho família que fugiu de Angola em 75.  Foi terrível para muita gente, para muitas famílias.	0.1157267991926713	-0.0263824462890625
FOTO: Cinco túmulos judaicos no Cemitério da I Guerra Mundial em Gaza	PHOTO: Five Jewish Graves in WWI Gaza Cemetery	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.11783163265306128	0.033172607421875
O editor da revista americana Foreign Policy para Oriente Médio David Kenner visitou o cemitério britânico da I Guerra Mundial em Gaza e compartilhou esta foto no Twitter.	Foreign Policy magazine Middle East editor David Kenner visiting the British WW1 cemetery in Gaza and shares this photograph on Twitter.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.18648164168175416	0.0037555694580078125
Visitei o cemitério britânico da I Guerra Mundial em Gaza hoje.	Visited the British WWI cemetery in Gaza today.	Pelo que apreendi na altura e sei hoje, o Estado português, na época, não lhes prestou lá o apoio que deveria.	0.12643097643097648	0.08319091796875
Há milhares de túmulos - inclusive cinco judeus.	Thousands of graves - including five Jews.	Foi terrível para muita gente, para muitas famílias.	0.10426181327737145	0.06842041015625
Amei esta inscrição.	- DavidKenner (@DavidKenner) August 10, 2014	Queremos as nossas vidas) [en].	0.08449983057302309	0.037017822265625
A inscrição diz: “Na poderosa marcha do progresso, ele buscou fazer o seu melhor.”	The grave of Second Lieutenant W.  G.	“Tenho família que fugiu de Angola em 75.	0.11002207900704149	-0.0298919677734375
O túmulo é do tenente W.G.A. Joseph, do regimento Northamptonshire, e é um dos cinco túmulos de soldados judeus que Kenner mencionou.	A.  Joseph of the Northamptonshire regiment is one of five graves belonging to Jewish soldiers which Kenner spotted.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.1272851119956044	-0.07025146484375
Kenner está entre os jornalistas de todo o mundo que entraram em Gaza para cobrir uma grande ofensiva israelense chamada Operação Margem Protetora contra a Faixa da Gaza, de 40 quilômetros, que começou no dia 8 de julho.	Kenner is among journalists from around the world who swarmed on Gaza to cover a major Israeli offensive called Protective Edge against the 40-kilometer-long coastal strip, which started on July 8.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.19125718188408503	-0.037139892578125
Dr. Ashraf Al Qedra, o porta-voz do Ministério da Saúde palestino, anunciou em sua página no Facebook o número total de mortos no dia 9 de agosto, o 34o dia do conflito, como seguinte:	Dr Ashraf Al Qedra, spokesman for the Palestinian Ministry of Health, announced on his Facebook page the overall toll as of yesterday, the 34th day of fighting, as follows:	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.18406968220505202	-0.023773193359375
O número das vítimas no 34o dia do ataque sionista agressivo em Gaza é de 1.911 mártires e 9.861 feridos.	The toll of the aggressive Zionist attack, continuing on Gaza for the 34th day, is 1,911 martyrs and 9,861 injured	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.17498989458757394	-0.00894927978515625
Melhoria do acesso à Internet no Camboja	Improving Internet Access in Cambodia	"""O Brasil não entendeu a Internet"" - Internet offline, não precisa de cadastro (Brazil didn't understand the Internet."	0.24251385770807476	0.08697509765625
Danièle Adler, uma consultora em estratégia de comunicação, apresenta uma visão geral [en] do avanço significativo no sector das TI no Camboja:	Danièle Adler, a consultant in communications strategy, gives an overview of the significant improvement of the IT sector in Cambodia:	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.20914145750063717	0.01031494140625
Há seis anos, menos de 10.000 cambojanos tinham ligação à Internet, sendo a mesma extremamente lenta.	Six years ago, fewer than 10,000 Cambodians had a web connection, and it was extremely slow.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.14542519310564897	-0.028228759765625
Actualmente, 2,5 milhões de pessoas têm acesso à Internet em casa e adicionalmente 2 milhões de cambojanos utilizam os seus smartphones diariamente para ficarem online.	Today 2.5 million people have Internet access at home, and an additional two million Cambodians go online daily using their smartphones.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.19919914516313075	0.0667724609375
Polícia iraniano condenado a 3 anos de prisão pela morte de um blogger	Iranian Police Interrogator Gets 3 Years Jail Time for Killing a Blogger	A polícia catarinense ainda investiga as circunstâncias da morte do blogueiro.	0.1492373551514308	0.188232421875
O agente interrogador da Polícia Cibernética iraniana Akbar Taghizadeh foi sentenciado a três anos de prisão, dois dos quais em exílio, e a 74 chicotadas pelo homicídio do blogger dissidente Sattar Beheshti [en], que morreu sob tortura enquanto se encontrava detido pela polícia, em novembro de 2012.	Cyber police interrogator Akbar Taghizadeh has been sentenced to three years in prison, two years in exile, and 74 lashes for the murder of dissident blogger Sattar Beheshti, who died under torture while in police detention in November 2012.	A polícia catarinense ainda investiga as circunstâncias da morte do blogueiro.	0.0934804451964049	0.0240020751953125
“Na quarta-feira de tarde, dia 6 de agosto, as notícias da sua sentença chegaram-nos por e-mail.	“On Wednesday afternoon, August 6, news of the sentence was delivered to us by mail.	“Tenho família que fugiu de Angola em 75.	0.08051318423541268	-0.058135986328125
Porém, nós não aceitamos isto.	But we do not accept it.	Esperamos que o governo mude sua postura.	0.0975001651145896	0.193603515625
É cobarde e injusto”, afirmou Gohar Eshghi, a mãe de Beheshti, numa entrevista [en] à Campanha Internacional para a Defesa dos Direitos Humanos no Irão.	It is dastardly and unfair,” said Gohar Eshghi, Beheshti's mother, in an interview with the International Campaign for Human Rights in Iran.	“[…] ilhada como fiquei em casa, pude acompanhar e participar da cobertura em tempo real proporcionada pelo Twitter.	0.14011904866280314	-0.0699462890625
Muitos utilizadores do Twitter que seguem a história em #SattahBeheshti hashtag expressaram desaprovação semelhante em relação à sentença.	Many Twitter users, following the story under the #SattahBeheshti hashtag, expressed similar disapproval for the sentencing.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.13433956666190847	-0.01094818115234375
Tráfico de rins humanos na China	Human Kidney Trafficking in China	Grande exemplo pra América Latina.	0.10453457434746784	0.12347412109375
Um caso judicial recente na província de Jianxi revelou informação privilegiada acerca do negócio de tráfico de rins humanos na China.	A recent court case in Jianxi province revealed the insider story of human kidney trafficking business in China.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.21340635913268766	0.008026123046875
Charles Liu do site the Nanfang.com publicou uma reportagem de investigação [en] sobre o funcionamento deste negócio clandestino.	Charles Liu from theNanfang.com curated the local investigative report on the operation of the underground business.	A polícia catarinense ainda investiga as circunstâncias da morte do blogueiro.	0.1843502324347246	0.0236663818359375
… um homem de 21 anos quis provar à família que era financeiramente independente.	… a 21 year-old man looking to prove to his family that he was financially independent.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.14558399635232477	0.009674072265625
Depois de saber através de um contacto QQ, que podia ganhar 25.000 CNY (3.000 euros) por vender um rim, decidiu ir para Nanchang.	After learning from a QQ contact that he could earn RMB 25,000 for selling a kidney he decided to go to Nanchang.	Pelo que apreendi na altura e sei hoje, o Estado português, na época, não lhes prestou lá o apoio que deveria.	0.1292442179303042	-0.0276947021484375
No Brasil, inquérito policial contra ativistas lembra trama de novela mal-escrita	Why Brazilian Authorities’ Case Against 23 Anti-World Cup Activists Reads Like a Soap Opera	Eu passei horas lendo o que essa turma do PUA Brasil escreve.	0.11569790068080643	0.15087890625
Campanha no Facebook pedia a libertação dos ativistas presos como medida preventiva anti-protestos.	Facebook campaign calling for the release of jailed activists as a preventive anti-protests measure.	Além do debate, o encontro busca promover o diálogo e o intercâmbio entre as pesquisas acadêmicas e as experiências inovadoras da sociedade civil de produção de mídia que enfatizem uma prática cidadã.	0.22351619312488655	0.04949951171875
Foto: Frente Independente Popular/Facebook	Photo: Frente Independente Popular/Facebook	Photo: Mídia Independente/Facebook	0.5302208700510777	0.5380859375
Às vésperas da final da Copa do Mundo no Brasil, 23 ativistas brasileiros tiveram suas vidas viradas de cabeça para baixo com mandatos de prisão emitidos pela Polícia Civil a pedido da Justiça do Rio de Janeiro.  Três ativistas chegaram a pedir asilo político em outros países.	On the eve of the final World Cup match in Brazil, Rio de Janeiro police “preemptively” arrested dozens of activists opposed to hosting the tournament because authorities suspected they would engage in violent acts during a demonstration scheduled during the final.	[…] Na confusão perdi meu celular e algumas outras coisas.  O acampamento ficou desbaratado e os ânimos devastados.	0.11335061624433686	-0.0184173583984375
Mas o assunto debatido por milhões de pessoas nas últimas semanas parece ter tido como base disputas amorosas e ciúmes dentro dos grupos de manifestantes - além de tentativas de perseguir movimentos sociais com apoio de veículos de imprensa diversos.	Charges of forming an armed gang were filed against 23 of them, prompting three to unsuccessfully ask for political asylum from Uruguay.	Mesmo diante de eventuais excessos por parte de alguns manifestantes, não há nenhuma justificação para as cenas que se vê, incluindo agressões contra quem estava filmando o episódio (o que, aliás, não é a primeira vez que acontece).	0.18895940705444178	0.01535797119140625
Vários ativistas e mesmo de grupos de advogados acusaram a cobertura da maior rede de comunicação do país, a Rede Globo, de manipulação, censura e mentira. O historiador e jornalista Marco Morel escreveu:	The accused only gained access to the 8,000-page complaint on July 24 days after their arrest, and to their surprise, the case against them is one seemingly based on betrayal, jealousy and revenge.	“Foi o pretexto de que o Alto Comando carecia para manifestar seu inconformismo com a revelação da verdade histórica.	0.13080639180066578	-0.056060791015625
