source	target	search_result	chrf_score	bleurt
Listen-Zeichensatz	Cell font	list	0.043859649122807105	0.0309295654296875
Kopfzeilen-Zeichensatz	Header font	%1 zeptojoules	0.06472491909385124	0.0614013671875
Einstellungen für geplante Buchungen	Schedule Settings	Recommended Settings	0.44088039715209765	0.390869140625
Start-Optionen	Startup options	Startup Options	0.6657370407370408	0.9296875
Anzahl Tage, die Zahlungen im voraus eingetragen werden	Enter transactions this number of days in advance	Specify how many days in advance should the scheduled transactions be entered.	0.5608597781180537	0.7333984375
Anzahl Tage für die Buchungsvorschau im Kontobuch	Number of days to preview schedules in ledger	Number of days of account cycle	0.31152610248807483	0.31494140625
Startdialog-Optionen	Startup page options	The Options Dialog	0.25638943272077475	0.24853515625
Nach dem Startenâ Ãbersichtâ -Seite anzeigen	Start with homepage	Start:	0.17297024931812577	0.3017578125
Genauigkeits-Einstellungen	Precision settings	Precision:	0.4626912885403725	0.34912109375
Preisgenauigkeit	Price Precision	Price	0.2150730139750416	0.449951171875
Stellen	digits	places	0.02777777777777787	-0.01477813720703125
automatisch speichern alle	Autosave periodically	File Save All	0.10717892600943353	0.14453125
Geschäftsjahr	Fiscal Year	year	0.11539655156676437	0.11224365234375
Aktuelles Geschäftsjahr beginnt am	Your fiscal year starts on	Current year	0.13221884371713696	0.238037109375
Synchronisiere Kontobuch-Auswahl und Investment-Ansicht	Synchronize account selection of ledger and investment view	& Synchronize Folder	0.20390792320283765	0.27197265625
Markieren Sie die Ansichten die Sie erlauben mÃ¶chten; deselektieren Sie diejenigen, die Sie nicht benötigen.	Check the views you want to enable; uncheck those you want to hide because you do not need the functionality.	Ctrl; Shift; A Edit Deselect	0.0481071453516799	0.078125
Konten / Kategorien	Accounts / Categories	Post & Categories	0.48658999834014544	0.5185546875
Diese Option blendet alle nicht in mindestens einer Buchung verwendete Kategorien aus. Sie werden aber immer noch in der Kategorien-Selektions-Liste angezeigt.	This option hides all categories in the categories view that are not used in at least a single transaction. They are still shown in the category selection lists.	When this option is enabled, this filter will show all items which do not contain the selected categories.	0.28500886153315913	0.496826171875
Nicht verwendete Kategorien ausblenden	Do n't show unused categories	Unused categories deletion failed	0.56734747643682	0.43505859375
Diese Option blendet alle vom Nutzer geschlossenen Konten in Ansichten und Selektionslisten aus. Mittels Ansicht/Alle Konten anzeigen können alle ausgeblendeten Konten in den Ansichten temporÃ¤r angezeigt werden.	This option hides all accounts that have been closed by the user in views and selection lists. You can use View/ Show all accounts to temporarily show hidden accounts in the views.	With this option enabled, the ledger will show all lines of detail for the transaction you have currently selected, even if you have set the Show Transaction Detail menu option turned off.	0.28218113963802266	0.404296875
Zeige Eigenkapitalkonten	Show equity accounts	QEdje Applet Config	0.046554934823091344	0.08148193359375
Diese Option blendet alle abgelaufenen Pläne in der Ansicht der geplanten Buchungen aus.	This option hides all finished schedules in the schedules view.	Press this button to apply the selected preference to all future conflicts that might occur during this sync.	0.20354093510748797	0.3759765625
Abgelaufene ZahlungsplÃ¤ne nicht anzeigen	Do not show finished schedules	Do not show closed accounts	0.3348630601304685	0.3505859375
Diese Option blendet alle abgeglichenen Buchungen im Kontobuch aus.	This option hides all reconciled transactions in the ledger view.	Ctrl; A Edit Selection Select All	0.11763359525872429	0.0667724609375
Kontobuch-Einstellungen	Register settings	Configuring an Account	0.10435730710120959	0.521484375
Gitterlinien im Kontobuch anzeigen	Show a grid in the register	Show line numbers	0.14567678975711335	0.2548828125
Buchungsdetails der ausgewählten Buchung anzeigen	Use the ledger lens	Show Details View	0.0740787640876283	0.1368408203125
Bei Benutzung der Kontobuch-Linse werden die Details der fokussierten Buchung angezeigt. Normalerweise wird nur eine einzeilige Zusammenfassung für jede Buchung dargestellt, da die Details im Formular angezeigt werden.	Using the ledger lens shows the details for the transaction that has focus in the ledger. Usually, when using the transaction form, only a one line summary is displayed for each transaction as the details are shown in the form.	A detailed description of the Useraction. It is only displayed in the Konfigurator and via Shift-F1.	0.16998221508260727	0.33935546875
Buchungsformular anzeigen	Show transaction form	E-Mail:	0.01872659176029971	0.11474609375
Immer ein Nr. Feld anzeigen	Always show a No. field	& Show All Documents > >	0.1165290677674579	0.2171630859375
Gruppen-Titel zwischen Buchungen anzeigen	Show group header between transactions	View Show in Groups	0.13282964703216435	0.3916015625
Zeichnet eine größere Titelzeile über jeder Gruppe von Buchungen. Die Gruppierung hängt von der aktuellen Sortierreihenfolge ab.	Draws a larger header above each group of transactions. The grouping depends on the current sort order.	Sort all images in current Album by Name, Path, Date, File Size or by Rating.	0.1394217645816924	0.355712890625
Titelzeile für vergangenes und aktuelles Geschäftsjahr anzeigen	Show header for the previous and current fiscal year	Display group headers for the current and the previous fiscal year	0.6444152451768049	0.68212890625
Normale Ansicht	Normal view	& Normal View	0.5373477206430192	0.662109375
Abgleich-Ansicht	Reconciliation view	Comparison	0.05873767824672225	0.05712890625
Such-Ansicht	Search view	Searches View	0.5307556013484144	0.705078125
Die KnÃ¶pfe links und rechts nutzen, um Sortieroptionen hinzuzufÃ¼gen bzw. zu entfernen. Die KnÃ¶pfe auf und ab verÃ¤ndern die Sortierreihenfolge.Doppelklick auf einen gewählten Eintrag schaltet die Sortier-Richtung zwischen aufsteigend und absteigend um.	Use the left and right buttons to add and remove sort options. Use the up and down buttons to modify the sort order. Double-Click a selected entry to toggle the sort order between ascending and descending.	This section details the use of the mouse buttons for the common right handed mouse button order. For the left handed mouse button order, swap left and right in the text below.	0.30577406237257115	0.432861328125
Datenerfassung	Data entry	Data entry	1.0	1.009765625
Nr. Feld für neue Buchungen mit Buchungstyp vorbelegen	Insert transaction type into No. field for new transactions	Register & New Account	0.059498265565211254	0.290771484375
Automatischer Inkrement von Schecknummern	Auto increment check number	Automatic Spellchecking	0.23420381862062492	0.353759765625
Änderungen beibehalten, wenn eine andere Buchung ausgewÃ¤hlt wird	Keep changes when selecting a different transaction/ split	Keep changes when selecting a different transaction/ split	1.0	0.9716796875
Eingabetaste wechselt zwischen den Feldern	Use Enter to move between fields	Data Entry tab	0.0664492747453592	0.44873046875
Beginne Vergleich immer am Anfang	Match names from start	Start Not Earlier	0.13981833416831477	0.216064453125
Schalten Sie diese Option ein, wenn sie Namensvergleiche immer am Anfang beginnen wollen. Bei ausgeschalteter Option ist auch ein Teil übereinstimmend.	Mark this option, if you always want to match names e. g. for payees from the start. If unset, any substring is matched.	Mark this option if you always want to match names & eg;, for payees from the start. If unset, any substring is matched	0.8901735511912164	0.796875
Standard fÃ¼r Abgleichstatus	Default reconciliation state	Directory Comparison Status	0.15037430649670414	0.09149169921875
Standard für Abgleichstatus bei Buchungen, die während des Abgleichs eines Kontos eingegeben werden	Default reconciliation state for transactions entered during reconciliation of an account	Appointment Response Status	0.07309373121279715	0.1829833984375
Automatisches AusfÃ¼llen	Autofill	Automatic Away	0.24629096393802274	0.283203125
Kein automatisches Ausfüllen	No Autofill	No auto save	0.15972222222222227	0.603515625
Auf keinen Fall Buchungen automatisch ausfÃ¼llen.	Do not auto-fill transaction data at all.	Never Automatically	0.09666443464008234	0.263916015625
Gleiche Buchung, falls Abweichung des Betrags nicht mehr als	Same transaction if amount differs less than	Same transaction if amount differs less than X percent	0.9779124630307834	0.7802734375
Sammele alle Buchungen des Zahlers. Betrachte alle Buchungen die die gleiche Kategorie referenzieren und einen Betrag im Bereich +/- X% haben als identisch. Falls mehr als eine Buchung gefunden existiert, wird eine Liste angezeigt. Bei der Wahl von 0% werden alle Buchungen angezeigt.	Collect all transactions for the given payee. Treat all transactions that refer to the same category and have an amount with +/ - X% as identical. If more than one transaction is found, a list of them is presented to the user. Selecting 0% will list all transactions.	When entering a new transaction with this option, & kappname; will display a list of previous transaction for the payee and account. If previous transactions differ in less than X percent, they will be considered identical. If the percentage is 0, all previous transactions for the payee and account will be displayed. When selecting a transaction, all transactions details except the date will be autofilled with those of the selected transaction.	0.4754876886247165	0.49365234375
Zwei Buchungen werden von Autofill grundsätzlich als identisch betrachtet, falls sie zum selben Konto gehören. Sie gelten allerdings in jedem Fall als verschieden, falls ihr Betrag um mehr als den hier eingetragen Prozentsatz abweicht.Same transaction if amount differs less than percent.	Two transactions are usually treated identical for autofill, if they refer the same accounts. They are treated as different transactions though, when their amount varies by more than the percentage given here.	When entering a new transaction with this option, & kappname; will display a list of previous transaction for the payee and account. If previous transactions differ in less than X percent, they will be considered identical. If the percentage is 0, all previous transactions for the payee and account will be displayed. When selecting a transaction, all transactions details except the date will be autofilled with those of the selected transaction.	0.4344063883991029	0.49169921875
Prozent.	percent.	%1 Mio. inh.	0.04065040650406514	0.27001953125
mit den Daten der zuvor am meisten verwendeten Kategorie dieses Zahlers.	with previously most often used transaction for the payee	Numbers:	0.018559762435040913	0.027191162109375
Die Daten der letzten Buchung mit der am meisten verwendeten Kategorie fÃ¼r diesen Zahler werden automatisch in den Buchungseditor gefÃ¼llt.	The data of the last transaction assigned to the category used most often for this payee is autofilled into the transaction editor.	Option to specify the maximum number of entries on the Recent list in the multimedia library. If this number is exceeded, the oldest entries will be removed.	0.21508947691989885	0.313720703125
Suche nach übereinstimmenden Buchungen innerhalb des Bereichs in +/- der hier angegebenen Tage auf Basis des Buchungsdatums der importierten Buchung.	Search for matching transactions within the range of the posting date of the imported transaction +/ - the number of given days.	Search for matching transactions within the range of the imported transaction +/ - given days	0.7272713050885343	0.658203125
Frage nach der Standard Kategorie für neue Empfänger	Ask for a new payee's default category	New question	0.05036010075877692	0.2108154296875
Falls diese Option aktiviert ist, wird bei Erkennen eines neuen EmpfÃ¤ngers während des Imports der Benutzer zur Angabe einer Standard Kategorie für diesen Empfänger aufgefordert.	Whenever a new payee is detected during import of a statement, the user will be asked to assign a default category for this user when this option is selected.	Whenever a new payee is detected during an import, the user will be asked for the default category for the payee.	0.5791706892757652	0.701171875
Verwenden Sie diesen Dialog, um Ihre Daten zu sichern. Bitte versichern Sie sich, dass sich ein Medium im Laufwerk (z. B. Diskettenlaufwerk) befindet.Wählen Sie weiterhin den Einhängepunkt, den Sie entweder im Eingabefeld eingeben oder mittels„ Wählen“ suchen. Stellen Sie sicher, dass Sie„ Einhängen“ ausgewählt haben, falls Ihr System automatisches Einhängen nicht unterstützt. Drücken Sie OK, um die Sicherung durchzuführen.	"Use this dialog to backup your data. Please make sure you have a disk inserted and that the drive is ready. Then choose the mount point from either the Choose button or by entering the path in the available box. Click OK to perform the backup. If your system does not use an automounter, make sure you mark the checkbox below to ""mount this directory before backing up."""	Your document could not be saved automatically. To complete the encryption, please save the document.	0.09678691443912231	0.310791015625
GeräteoptionenThis is the mount point	Device options	Edit Mount Point	0.0763358778625955	0.0897216796875
Mount Punkt:	Mount Point:	Mount point:	0.5269119769119769	0.91162109375
Dieses Gerät einhängen, bevor die Sicherung durchgeführt wird.	Mount this directory before backing up.	Run this command while still connected, before hanging up the modem.	0.30750934285576775	0.48193359375
Neuzuweisen der Zahlungsempfänger	Reassign payees	New Mail Notification	0.05747126436781619	0.11419677734375
Die Buchungen der gewählten Zahlungsempfänger müssen einem anderen Zahlungsempfänger zugewiesen werden, bevor die gewählten Zahlungsempfänger gelöscht werden können. Bitte einen Zahlungsempfänger aus der unteren Liste auswählen.	The transactions associated with the selected payees need to be re-assigned to a different payee before the selected payees can be deleted. Please select a payee from the list below.	To remove a payee or payer, right-click the name and select Delete payee. If the payee has any transactions, you will be presented with a dialog that allows you to reassign them to a different payee, and also a check box to enable a deleted name to be added to the new payee's matching list.	0.4482844074215058	0.52099609375
Verfügbare ZahlungsempfÃ¤nger:	Available payees:	Vendor tag:	0.03246753246753256	0.3203125
Namen der gelöschten Zahlungsempfänger in der Zuordnungsliste des oben ausgewählten Zahlungsempfängers eintragen	Assign deleted names to the above selected payee's matching list	Click this button to remove the recipient currently selected from the list	0.25287791974523194	0.45703125
Dialog fÃ¼r neue Konten	New Account Dialog	New Dialog	0.32861110022664025	0.436279296875
Eröffnungs-Informationen	Opening information	Login Info	0.13170904354016186	0.68798828125
Saldo:	Balance:	Sum:	0.0219298245614036	0.41796875
Letzte Schecknummern:	Last check number:	Last Meld:	0.13893730423217704	0.393310546875
Keine automatische Mwst.-Zuweisung	No auto-VAT-assignment	No auto save	0.218448384769153	0.317138671875
Bevorzugtes Konto	Preferred account	Futuro Imperfecto	0.1159722222222223	0.044677734375
Nummer:	Number:	Number:	1.0	0.9228515625
SWIFT/BIC	BIC	KiB/ s	0.052083333333333426	0.5146484375
Hierarchie	Hierarchy	Hierarchical	0.7952580915576738	0.47998046875
Unterkonto	Subaccount	Sub Key	0.11277284781721751	0.5146484375
Limits	Limits	Limits	1.0	0.90234375
Diese Seite erlaubt die Definition bestimmter Limits. KMyMoney wird warnen, sobald das Saldo bestimmte Limits erreicht.	This page allows to setup certain limits. KMyMoney will warn you when the account balance reaches a limit.	Documentation Copyright & copy; 2000, 2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009 The KMyMoney Development Team	0.1462269246245471	0.30078125
Absolutes Limit	Absolute limit	Global Limits	0.20571193308049943	0.51416015625
Maximales Kredit-Limit	Maximum credit limit	Maximal Number of Clients	0.22987381713887364	0.3251953125
Saldomindestbetrag	Minimum balance	SALAMANDER	0.012254901960784395	0.03558349609375
Frühwarnung	Early warning	Warning Message	0.35353903506866113	0.411376953125
Mwst-Details	VAT details	Calibrated-Detail	0.28782339581041005	0.283447265625
Mwst-Kategorie	VAT category	Mtskheta-Mtianeti	0.043103448275862155	0.07952880859375
Mwst-Prozentsatz	VAT percentage	Muxrate:	0.05333333333333343	0.18017578125
Aktiviere automatische Mwst-Zuweisung	Enable auto VAT assignment	QEdje Applet Config	0.08998108589230092	0.101806640625
Eingegebener Betrag ist	Amount entered	Amount entered	1.0	0.88818359375
Bruttobetrag	Gross amount	Income:	0.04716981132075481	0.11614990234375
Nettobetrag	Net amount	Net Worth	0.1599816410004831	0.6328125
In Steuerbericht aufnehmen	Include on Tax Reports	Accounting	0.055248618784530475	0.0909423828125
Neues Geldinstitut	New Institution	New Wallet	0.09054213633923786	0.2132568359375
Details zum Geldinstitut	Institution Details	Details	0.302587549065825	0.40380859375
Telefon/Fax:	Telephone/ Fax:	Telephone:	0.5876083961136533	0.55859375
Bankleitzahl:	Routing Number:	Bank number:	0.30800532698550803	0.384033203125
Preiseditor	Price Editor	Currency Price Editor	0.9108960683997479	0.765625
Zeige alle gespeicherten Preise an	Show all stored prices	& Show All Entries	0.18614857203081067	0.400390625
Bereich löschen...	Delete Range...	Delete level...	0.3755420505420506	0.55029296875
Name der geplanten Buchung:	Schedule name:	Password Hint:	0.051282051282051384	0.1756591796875
Häufigkeit:	Frequency:	Frequency:	1.0	0.9111328125
Anzahl der gewählten Perioden zwischen zwei Zahlungen	Number of selected periods between entries	Payment per period	0.15400284138708736	0.2435302734375
Fällt das Fälligkeitsdatum auf ein Wochenende, dann:	If this schedule occurs on a non-processing day:	week(s) on:	0.03090193610819141	0.234375
Dies ist eine Schätzung, da der Betrag für jede Zahlung schwankt	The amount is an estimate because it varies for each payment	Per Amount	0.06340263853676174	0.279296875
Buchung bei Fälligkeit automatisch in das Kontobuch eintragen	Enter this schedule into the register automatically when it is due	Auto insert $	0.0523618704912563	0.27783203125
Zahlungen enden zu einem bestimmten Termin	This schedule will end at some time	End date	0.06341370790458815	0.37744140625
Anzahl verbleibender Buchungen:	Number of transactions remaining:	Remaining number of jobs:	0.3906650670702568	0.48193359375
Datum der letzten Zahlung:	Date of final transaction:	Last Meld:	0.046296296296296384	0.3583984375
Manuelle Bestätigung	Confirm Manual Enter	Manual Announce	0.2596167081364114	0.349609375
Folgende Buchungsdaten wurden geÃ¤ndert:	The following changes have been made to the transaction data:	Information:	0.07042112070442323	0.240478515625
Bitte wählen Sie, was Sie mit obigen Änderungen machen möchten	Please choose what you wish to do with the above changes	Your choices	0.05547360101261989	0.55712890625
Änderungen verwerfen und die originale Buchung im Kontobuch eintragen.	Discard the changes and enter the original transaction into the register.	For the changes you have made to take effect press the Apply button. To ignore any changes press the Cancel button.	0.2818010146425588	0.50244140625
Diese neuen Werte nur für den aktuellen Eintrag verwenden.	Enter these new values this one time, for this occurrence only.	All cookies from this domain	0.09057990933395887	0.245849609375
Alle weiteren Einträge in diesem Buchungsplan auf diese Werte setzen.	Set all further occurrences in this schedule to be these values.	Total booking by this task	0.08302557169835677	0.3388671875
Geplante Buchung anlegen...	New Scheduled transaction...	& Edit Appointment...	0.09333426506337432	0.217041015625
Konten filtern	Filter Accounts	Filters Toolbar	0.3122026122026122	0.43798828125
Kalenderansicht	Calendar View	The calendar view	0.5281704860749749	0.7548828125
Ihre BudgetsNew budget	Your budgets	Your budgets	1.0	0.97607421875
Ungenutze Budget-Kategorien ausblenden	Hide unused budget categories	"The Account List can be filtered using ""Hide unused Categories"". In Budgets this hides any Categories for which no value has been assigned to the Category or any of its Subcategories."	0.49107137919847554	0.53369140625
AnlagenBudget total	Assignments	Total bill:	0.030581039755351775	0.01220703125
Unterkonten einschlieÃen	Include subaccounts	Jiř í Paleč ek	0.028901734104046336	0.04803466796875
Alle Konten in dieser Liste einklappen	Collapse all accounts in the list	All Folders of This Account	0.2093673150034032	0.4599609375
Alle Konten in dieser Liste ausklappen	Expand all accounts in the list	Remove All	0.03458791807226086	0.311279296875
Hinweis: Unbenutzte Kategorien werden, wie in den Einstellungen konfiguriert, nicht angezeigt.	Note: Unused categories are not shown as selected by settings.	[not configured]	0.05801273859492944	0.281005859375
Gesamtgewinn:	Total Profits:	Total:	0.24476416766796164	0.53173828125
Vorherzusagende Tage:	Days to Forecast:	Days:	0.14091464091464093	0.32568359375
Tage des Konto-Zyklus:	Days of Accounts Cycle:	Months per billing period:	0.07431702357555502	0.318603515625
Anzahl der Perioden:	Historic Cycles:	Number of periods	0.06746031746031754	0.12469482421875
Diagramm Details:	Chart Detail:	Diagram labels:	0.10928961748633888	0.52880859375
Wählen Sie aus, welche Details Sie im Graphen anzeigen wollen. Show all details	Choose what level of detail to show on the chart.	Ctrl; Shift; W View Close All Views	0.09922768397216392	0.1859130859375
Aktuelle Vorhersage-Methode:	Current Forecast Method:	Current yield:	0.2674381890971041	0.30859375
Speichern0 days from now	Save	View Next x Days	0.06802721088435383	0.21484375
0 Tage	0 days	no days	0.4395621348460706	0.65673828125
30 Tage	30 days	30 min	0.09051078058341988	0.280029296875
60 Tage	60 days	6 Days	0.22375660390188234	0.50390625
90 Tage	90 days	90	0.0957556935817806	0.253173828125
DetailsAdvanced forecast view	Detail	Viewing Forecasts	0.09523809523809533	0.08984375
Budget-Vorhersage	Budget Forecast	Budget Forecast Tab	0.9740235655777272	0.68798828125
Icons	Icons	Icons	0.8333333333333334	0.8759765625
Depot-Übersicht	Investment Summary	View Detach View	0.03992015968063881	0.1038818359375
Wähle Konto:	Select Account:	Site Password:	0.05995203836930465	0.44384765625
Aufstellung der Aktien dieses Kontos, zeigt den aktuellen Bestand und den letzten Kurs.	Summary of the equities contained in this account, showing your holdings and their most recent price.	Investment Holdings by Account: Shows the current shares, price, and value for each account.	0.2770248859468055	0.59814453125
Saldo: Street address	Balance:	Street address	0.0392156862745099	-0.0031795501708984375
Zahlungsempfänger InformationenE-mail address	Payee Information	Email Info	0.16148556207455253	0.487060546875
NotizenStreet address	Notes	Home Address Street	0.1395781637717122	0.0701904296875
Buchung Zuordnung	Transaction Matching	Appointment	0.06463497742567519	0.0279541015625
Keine Zuordnung	No matching	No Attachments	0.1652921320945124	0.408203125
Nach ZahlungsempfÃ¤nger zuordnen	Match on Payee name	mutlaqja AT ikarustech DOT com	0.0986519607843138	0.039215087890625
Nach einem unten aufgelisteten Namen zuordnen	Match on a name listed below	Please enter a name	0.17981889649094793	0.63134765625
Diese Liste enthält die Namen, die diesem Zahlungsempfänger zugeordnet werden, wenn eine Buchung von einer externen Quelle importiert wird. Sie kÃ¶nnen hier regulÃ¤re Ausdrücke verwenden.	This list contains the names that will match this payee if a transaction is imported from an external source. Keep in mind, that you can specify regular expressions here.	& kappname; has the ability to automatically assign the proper payee to imported transactions. This can be handy when importing transactions from your bank, when the payee name has extra unnecessary characters, or worse, if the payee names change.	0.3444394239756628	0.389892578125
Liste der passenden Namen	List of matching names	Nickname List	0.21156443732245825	0.505859375
Groß/Klein ignorieren	Ignore Case	Ignore Minimum/ Maximum Grade	0.3902550346403877	0.31298828125
Standard Konto	Default Account	Standard Menu	0.06038647342995179	0.33154296875
Nutze das Standard Konto für neue Buchungen mit diesem EmpfÃ¤nger	Use the default account for new transactions with this payee	Add New Account	0.0911516588535393	0.396728515625
Standard Kategorie:	Default category:	Standard & tabulator:	0.12470427843939219	0.3466796875
Schlage Kategorie vor	Suggest a category	Jiř í Paleč ek	0.03225806451612913	0.0226593017578125
Im Buchungsformular immer ein Nr. Feld anzeigen	Always show a No. field in transaction form	Always have the number (No.) field when entering or editing a transaction.	0.47760480656646004	0.7001953125
Automatisches AusfÃ¼llen mit den Daten der letzten Buchung	Auto fill with previous transaction data	Ctrl; End File Last	0.07615614598137123	0.049957275390625
Zwei Buchungen als identisch behandeln, wenn der Betrag differiert um weniger als	Treat two transactions as identical, if amount differs by less than	Same transaction if amount differs less than X percent	0.523723620091256	0.55615234375
Automatisches periodisches Speichern	Autosave file periodically	Automatic Save	0.15074095859750267	0.371337890625
Autosave-Intervall in Minuten	Autosave interval in minutes	Autosave interval	0.6226300211666319	0.56884765625
Geplante Buchungen beim Starten überprüfen	Check schedules upon startup	Check schedules on startup	0.8001069409715806	0.91455078125
Name des externen Rechnerprogramms	Name of external calculator program	External programs	0.3266185804373483	0.3896484375
Verwendung der Eingabetaste bewegt Cursor zwischen den Feldern	Using the Enter key moves between the fields	& Pressing enter moves cell cursor:	0.20335452256947426	0.47265625
Benutze GPG-Verschlüsselung für Daten	Use GPG to encrypt data file	Use GPG encryption	0.4069593612242972	0.61474609375
Auch mit KMyMoney-Wiederherstellungsschlüssel verschlÃ¼sseln	Also encrypt against recover key	Also encrypt with kmymoney-recover key	0.6245264766818818	0.5927734375
GPG-Benutzer-ID (veraltet)	GPG User ID (deprecated)	GPG UI Server Error	0.13490059343717883	0.357421875
GPG-Benutzer-ID	GPG User ID	GPG-Keys	0.1599816410004831	0.340576171875
Im Experten-Modus starten	Run in expert (accountant) mode	& Expert Mode	0.14463618774233739	0.400390625
Startbildschirm wÃ¤hrend des Starts anzeigen	Show splash screen during startup	Screenshot starting1	0.2606919006919006	0.28662109375
Synchronisiere Konto in Kontobuch- und Investment-Ansicht	Synchronize account in ledger and investment view	& Synchronize Folder	0.24690620242961783	0.310546875
Liste der verborgenen Ansichten	list of hidden views	Unknown View	0.08403210384917707	0.450439453125
Erstmals neuen Assistenten starten	First time switch to start new user wizard	Start Assistant	0.1034442809269092	0.30810546875
Zeige den Kopfbalken in der Ansicht	Show title bar on each view	Jiř í Paleč ek	0.0482476176736955	0.07305908203125
Zeichenvergleich beginnt immer am Anfang.	Start string matches for e. g. payees at start of string	^ matches the start of the string.	0.3256456106647527	0.3232421875
Reihenfolge der Tabs von Editier-Widgets im Buchungsformular	Tab order of edit widgets in transaction form	Edit Tab Order	0.10609982072866976	0.490478515625
Reihenfolge der Tabs im Editierwidget des Registers	Show accounts view expanded when loaded	Edit Tab Order	0.036857796291758636	0.11419677734375
Reihenfolge der Einträge auf der Homepage	Order of items on homepage	Homepage	0.24182437092791767	0.29296875
Prozentualer Wert der Standard-ZeichensatzgrÃ¶Ãe die fÃ¼r die Homepage-HTML-Seite genutzt wird	Percentage of default font size used for home view HTML page	Website: http: / /edu. kde. org/ kpercentage	0.20780824453784616	0.0965576171875
Speichern der (manuell angepassten) Zeichensatzgröße der Homepage bei Programmende.	Remember (manually adjusted) font size in home view on program end.	Homepage	0.03224267147450156	0.0156402587890625
Zeige Saldengrenzwerte auf der Finanzübersicht an	Show account limit information on the Homepage	Show Account Limit Information	0.38855831120539036	0.6923828125
Ausgeführte geplante Zahlungen ausblenden	Hide finished schedules	Delete payee	0.05043859649122814	0.01898193359375
Alle Kontobucheinträge mit vollen Details anzeigen	Show all register entries in full detail	Show all details	0.32279890893860114	0.60498046875
Hübsche Gruppen-Marker anzeigen	Show fancy group markers	Kŭ mgangsan Kwangwang Chigu	0.07863271583524141	0.1702880859375
Hübsche Marker für das letzte und aktuelle Geschäftsjahr zeigen	Show fancy markers for previous and current fiscal year	Display group headers for the current and the previous fiscal year	0.49959071033541935	0.59423828125
Startmonat des Geschäftsjahres	Starting month of the fiscal year	start date	0.09205215291159113	0.185546875
Start-Tag des Geschäftsjahres	Starting day of the fiscal year	start date	0.1131131075958467	0.250732421875
Listenfarbe	List color	Listening	0.2119708994708995	0.05145263671875
Listen-Hintergrundfarbe	List background color	Color List	0.19678649237472767	0.48388671875
Hintergrundfarbe fÃ¼r importierte Buchungen	Background color for imported transactions	Import Color Scheme	0.12950095820414514	0.419189453125
Hintergrundfarbe für zugeordnete Buchungen	Background color for matched transactions	background-color	0.27296958683773825	0.303955078125
Listenfarbe fÃ¼r fehlerhafte Buchungen	List color for erroneous transactions	X.509 Certificate Refresh Error	0.1192617946716308	0.10858154296875
Listenfarbe für Werte ohne Wechselkursangabe	List color for missing conversion rate	Un-named Color Scheme	0.09144551400694367	0.2054443359375
LIstenfarbe fÃ¼r negative Werte	List color for negative values	Element Add Add Negative Thin Space	0.22829470363747273	0.1553955078125
Hintergrundfarbe für Gruppen-Marker	Background color for group marker	Label Background Color	0.36324652999057533	0.35546875
Hintergrundfarbe fÃ¼r erforderliche Felder	Background color for required fields	Text: Background Color	0.32372810063226476	0.367431640625
Sortierreihenfolge des Kontobuchs in normaler Darstellung	Sort order of register in normal view	Choose the sort order of the ledger while in the Normal view.	0.5116830165807934	0.5703125
Sortierreihenfolge des Kontobuchs im Such-Dialog	Sort order of register in search dialog	Search transactions Dialog, Amount tab	0.21319139530463468	0.36376953125
Standard des Abgleichstatus fÃ¼r während des Abgleichs eingetragene Buchungen	Default reconciliation state for transactions entered during reconciliation	Appointment Response Status	0.08191176018763678	0.1639404296875
Anzahl der Tage (plus/minus) um nach passenden Buchungen zu suchen	Number of days (plus/ minus) to search for matching transactions	Number of Days	0.13298443869620244	0.28271484375
Frage nach einer Defaultkategorie während des Imports neuer Empfänger	During import, ask for a new payee's default category	Whenever a new payee is detected during an import, the user will be asked for the default category for the payee.	0.6139610017569882	0.703125
Methode für die Berechnung der Vorhersage	Method to calculate forecast	The forecast method to be used.	0.4846378815175163	0.5947265625
Anzahl der Tage fÃ¼r Vorhersage	Days to forecast	Number of days to forecast	0.8507393478056509	0.65478515625
Tage des normalen Konten-Zyklus '	Days of normal account cycle	Number of days of account cycle	0.5645965671720555	0.5869140625
Anzahl der in der Vorhersage zu nutzenden historischen Zyklen	Number of historic cycles to use in forecast	Number of cycles to use in forecast	0.7088439892205193	0.66259765625
Start-Tag des Monats für Vorhersage	Day of month to start forecast	Day of month to start forecast	1.0	0.96435546875
Berechnungsmethode fÃ¼r historienbasierte Vorhersage	Method to calculate history-based forecast	History forecast method	0.33341610139935157	0.51123046875
Offnungs-Datum beim Herunterladen der Buchungen überspringen	Skip opening date when fetching transactions	Error loading calendar to append to: %1	0.11836075484972548	0.2196044921875
Berücksichtige zukÃ¼nftige Buchungen in der Vorausschau.	Include future transaction when using Schedule Forecast	Burkhard Lück lueck@hube-lueck. de	0.08505148335656819	0.080810546875
Berücksichtige geplante Buchungen in der Vorausschau.	Include scheduled transactions when using Schedule Forecast	Predefined Selections	0.13713532015251736	0.313720703125
Zusätzliche Namen für Bargeldkonten	additional names for cash account	A wallet name	0.08845201505272128	0.389892578125
Zusätzliche Namen für Girokonten	additional names for checking account	Additional Names	0.2789744151394084	0.379638671875
Zusätzliche Namen für Kreditkartenkonten	additional names for credit card account	Additional Names	0.2627693739797466	0.316650390625
